year,quarter,dpi_pc,cpi_sa_8284,presvote,electq,wtq16,qdates,Fatalities,r,lnr,dlnr,yhat1976,low_95_1976,high_95_1976,yhat1976a,low_90_1976,high_90_1976,yhat1976b,low_67_1976,high_67_1976,yhat1980,low_95_1980,high_95_1980,yhat1980a,low_90_1980,high_90_1980,yhat1980b,low_67_1980,high_67_1980,yhat1984,low_95_1984,high_95_1984,yhat1984a,low_90_1984,high_90_1984,yhat1984b,low_67_1984,high_67_1984,yhat1988,low_95_1988,high_95_1988,yhat1988a,low_90_1988,high_90_1988,yhat1988b,low_67_1988,high_67_1988,yhat1992,low_95_1992,high_95_1992,yhat1992a,low_90_1992,high_90_1992,yhat1992b,low_67_1992,high_67_1992,yhat1996,low_95_1996,high_95_1996,yhat1996a,low_90_1996,high_90_1996,yhat1996b,low_67_1996,high_67_1996,yhat2000,low_95_2000,high_95_2000,yhat2000a,low_90_2000,high_90_2000,yhat2000b,low_67_2000,high_67_2000,yhat2004,low_95_2004,high_95_2004,yhat2004a,low_90_2004,high_90_2004,yhat2004b,low_67_2004,high_67_2004,yhat2008,low_95_2008,high_95_2008,yhat2008a,low_90_2008,high_90_2008,yhat2008b,low_67_2008,high_67_2008
1973,3,4657,44.8,,0,.3333333,1973q3,0,10395.09,9.249089,.4302979,61.20622,57.32964,65.08281,61.20622,58.57539,63.83706,61.20622,60.06677,62.34567,61.57706,58.85326,64.30087,61.57706,59.56285,63.59127,61.57706,60.59255,62.56157,61.58572,59.50413,63.66731,61.58572,59.9874,63.18403,61.58572,60.76162,62.40981,61.37576,59.66561,63.08591,61.37576,60.03519,62.71633,61.37576,60.6637,62.08782,61.12166,59.52349,62.71983,61.12166,59.8525,62.39082,61.12166,60.4347,61.80862,61.2209,59.78135,62.66046,61.2209,60.0675,62.3743,61.2209,60.58843,61.85337,61.47063,59.58096,63.36031,61.47063,59.94682,62.99445,61.47063,60.62708,62.31419,60.37884,57.65339,63.10428,60.37884,58.1703,62.58737,60.37884,59.14736,61.61032,60.27114,57.69396,62.84833,60.27114,58.17475,62.36753,60.27114,59.09552,61.44676
1973,4,4799,45.93333,,0,.3333333,1973q4,0,10447.75,9.254142,2.021027,59.85633,53.84187,65.87078,59.85633,55.77463,63.93802,59.85633,58.08849,61.62416,61.24681,56.69988,65.79374,61.24681,57.88444,64.60918,61.24681,59.60334,62.89029,61.07524,58.4492,63.70128,61.07524,59.05888,63.0916,61.07524,60.0356,62.11488,60.98187,58.71113,63.25261,60.98187,59.20186,62.76188,60.98187,60.0364,61.92734,60.62923,58.49751,62.76096,60.62923,58.93636,62.32211,60.62923,59.71293,61.54554,60.84037,59.02443,62.6563,60.84037,59.38541,62.29533,60.84037,60.04254,61.6382,61.27667,58.95848,63.59487,61.27667,59.4073,63.14605,61.27667,60.24182,62.31153,59.52261,56.115,62.93023,59.52261,56.7613,62.28393,59.52261,57.9829,61.06233,59.40739,56.17465,62.64013,59.40739,56.77774,62.03704,59.40739,57.93273,60.88205
1974,1,4856,47.3,,0,.3333333,1974q1,0,10266.38,9.23663,-7.004547,57.11934,48.83632,65.40237,57.11934,51.49809,62.7406,57.11934,54.6847,59.55398,59.1572,52.41285,65.90156,59.1572,54.16987,64.14453,59.1572,56.71947,61.59493,58.83662,55.88112,61.79211,58.83662,56.56729,61.10595,58.83662,57.66655,60.00669,58.84078,56.30962,61.37193,58.84078,56.85664,60.82492,58.84078,57.78688,59.89468,58.44259,56.03089,60.85429,58.44259,56.52737,60.35781,58.44259,57.40594,59.47925,58.67716,56.66049,60.69384,58.67716,57.06137,60.29296,58.67716,57.79113,59.56319,59.25416,56.7747,61.73362,59.25416,57.25474,61.25358,59.25416,58.14732,60.36101,57.17271,53.15005,61.19536,57.17271,53.913,60.43242,57.17271,55.35509,58.99033,57.04684,53.22321,60.87048,57.04684,53.93654,60.15715,57.04684,55.30264,58.79105
1974,2,4940,48.56667,,0,.3333333,1974q2,0,10171.59,9.227353,-3.710938,52.39233,40.54139,64.24328,52.39233,44.34972,60.43495,52.39233,48.90897,55.87569,55.40504,44.09689,66.71319,55.40504,47.04286,63.76722,55.40504,51.31774,59.49234,54.82255,50.95938,58.68572,54.82255,51.85629,57.78882,54.82255,53.29314,56.35196,54.99727,51.77319,58.22136,54.99727,52.46995,57.52459,54.99727,53.65486,56.33969,54.52134,51.39537,57.6473,54.52134,52.03889,57.00378,54.52134,53.17766,55.86501,54.7935,52.1752,57.4118,54.7935,52.69567,56.89133,54.7935,53.64315,55.94386,55.62363,52.49217,58.75509,55.62363,53.09844,58.14883,55.62363,54.22573,57.02154,53.0023,47.52659,58.47802,53.0023,48.56512,57.43948,53.0023,50.52812,55.47648,52.85838,47.6422,58.07456,52.85838,48.61532,57.10144,52.85838,50.47894,55.23782
1974,3,5076,49.93333,,0,.3333333,1974q3,0,10165.55,9.22676,-.2372742,50.56969,37.05579,64.08358,50.56969,41.39851,59.74086,50.56969,46.59753,54.54184,54.44696,38.74984,70.14407,54.44696,42.83921,66.0547,54.44696,48.77327,60.12064,53.64709,48.5187,58.77548,53.64709,49.70934,57.58484,53.64709,51.61678,55.6774,53.96095,49.66151,58.26038,53.96095,50.59067,57.33122,53.96095,52.17078,55.75111,53.37874,49.24101,57.51646,53.37874,50.09282,56.66465,53.37874,51.60016,55.15731,53.7634,50.25723,57.26958,53.7634,50.9542,56.57261,53.7634,52.22297,55.30384,54.82728,50.50373,59.15083,54.82728,51.34079,58.31376,54.82728,52.89722,56.75734,51.52662,44.69189,58.36134,51.52662,45.98817,57.06505,51.52662,48.43837,54.61485,51.3739,44.86093,57.88687,51.3739,46.07598,56.67182,51.3739,48.40291,54.34488
1974,4,5168,51.46667,,0,.3333333,1974q4,0,10041.45,9.214477,-4.91333,48.62337,36.37693,60.86982,48.62337,40.31235,56.9344,48.62337,45.02376,52.22299,52.006,36.52061,67.49138,52.006,40.55482,63.45717,52.006,46.40884,57.60315,51.20472,46.50671,55.90272,51.20472,47.59743,54.812,51.20472,49.3448,53.06464,51.5196,47.60142,55.43777,51.5196,48.44818,54.59101,51.5196,49.88818,53.15102,50.98598,47.21795,54.75402,50.98598,47.99365,53.97832,50.98598,49.36632,52.60565,51.27791,48.02211,54.53371,51.27791,48.6693,53.88652,51.27791,49.84747,52.70835,52.33502,48.34343,56.32661,52.33502,49.11623,55.55381,52.33502,50.55315,54.11689,49.36499,43.03524,55.69473,49.36499,44.23575,54.49422,49.36499,46.50492,52.22506,49.20758,43.18087,55.23429,49.20758,44.3052,54.10996,49.20758,46.4584,51.95675
1975,1,5233,52.56667,,0,.3333333,1975q1,0,9954.978,9.205828,-3.459549,45.72486,33.44027,58.00946,45.72486,37.38795,54.06178,45.72486,42.11404,49.33569,48.90042,32.31027,65.49057,48.90042,36.63229,61.16855,48.90042,42.90395,54.89689,48.03148,43.33735,52.72562,48.03148,44.42717,51.6358,48.03148,46.1731,49.88987,48.39036,44.50999,52.27073,48.39036,45.34858,51.43213,48.39036,46.77468,50.00603,47.88005,44.13996,51.62014,47.88005,44.90991,50.85019,47.88005,46.27239,49.4877,48.09956,44.80449,51.39462,48.09956,45.45949,50.73962,48.09956,46.65187,49.54725,49.21608,45.18678,53.24537,49.21608,45.96688,52.46527,49.21608,47.41737,51.01478,46.40463,39.97498,52.83428,46.40463,41.19444,51.61483,46.40463,43.49942,49.30984,46.23862,40.11916,52.35808,46.23862,41.2608,51.21645,46.23862,43.44714,49.0301
1975,2,5532,53.2,,0,.3333333,1975q2,0,10398.5,9.249416,17.43546,48.18502,40.81008,55.55997,48.18502,43.18003,53.19001,48.18502,46.0173,50.35275,50.18396,36.51269,63.85522,50.18396,40.0743,60.29362,50.18396,45.24251,55.1254,49.47769,45.77229,53.1831,49.47769,46.63256,52.32283,49.47769,48.01074,50.94465,49.72863,46.55593,52.90134,49.72863,47.24159,52.21568,49.72863,48.40761,51.04966,49.28949,46.31927,52.25971,49.28949,46.93073,51.64825,49.28949,48.01276,50.56622,49.44415,46.74134,52.14696,49.44415,47.27861,51.60969,49.44415,48.25667,50.63163,50.41415,47.00266,53.82564,50.41415,47.66314,53.16516,50.41415,48.89124,51.93706,48.14118,43.55684,52.72553,48.14118,44.42631,51.85606,48.14118,46.06977,50.2126,47.98629,43.64311,52.32947,47.98629,44.45337,51.51921,47.98629,46.00508,49.96749
1975,3,5543,54.26667,,0,.3333333,1975q3,0,10214.37,9.231551,-7.146072,52.42804,48.53565,56.32044,52.42804,49.78648,55.06961,52.42804,51.28395,53.57214,53.12086,44.56407,61.67764,53.12086,46.79326,59.44845,53.12086,50.02803,56.21368,52.69082,50.3734,55.00823,52.69082,50.91143,54.47021,52.69082,51.77336,53.60827,52.76137,50.66071,54.86203,52.76137,51.11469,54.40805,52.76137,51.88671,53.63602,52.42534,50.55123,54.29945,52.42534,50.93704,53.91364,52.42534,51.61976,53.23091,52.50081,50.72353,54.2781,52.50081,51.07682,53.9248,52.50081,51.71996,53.28167,53.20443,50.88008,55.52877,53.20443,51.33009,55.07877,53.20443,52.16683,54.24203,51.65473,49.18665,54.12282,51.65473,49.65475,53.65472,51.65473,50.53954,52.76993,51.51736,49.21369,53.82104,51.51736,49.64346,53.39127,51.51736,50.46651,52.56822
1975,4,5678,55.26667,,0,.3333333,1975q4,0,10273.82,9.237354,2.321243,49.58049,44.10783,55.05315,49.58049,45.86648,53.29449,49.58049,47.9719,51.18907,50.73413,39.71412,61.75414,50.73413,42.58502,58.88323,50.73413,46.75097,54.71728,50.16877,47.32167,53.01587,50.16877,47.98268,52.35487,50.16877,49.04162,51.29593,50.32742,47.81797,52.83686,50.32742,48.36029,52.29454,50.32742,49.28255,51.37228,49.96033,47.66557,52.25509,49.96033,48.13798,51.78268,49.96033,48.97395,50.94672,50.03799,47.88595,52.19002,50.03799,48.31374,51.76223,50.03799,49.09249,50.98348,50.87158,48.0976,53.64557,50.87158,48.63465,53.10851,50.87158,49.63326,52.10991,49.10022,45.76179,52.43865,49.10022,46.39496,51.80548,49.10022,47.59176,50.60867,48.95251,45.8088,52.09621,48.95251,46.39529,51.50973,48.95251,47.51846,50.38655
1976,1,5813,55.9,,0,.3333333,1976q1,0,10398.93,9.249458,4.841614,50.85354,46.25135,55.45573,50.85354,47.73028,53.97681,50.85354,49.50082,52.20627,51.32837,42.44572,60.21103,51.32837,44.75981,57.89694,51.32837,48.11776,54.53899,50.87755,48.65573,53.09937,50.87755,49.17156,52.58353,50.87755,49.99794,51.75716,50.96127,48.94391,52.97862,50.96127,49.37989,52.54264,50.96127,50.1213,51.80124,50.64969,48.84894,52.45045,50.64969,49.21965,52.07973,50.64969,49.87565,51.42374,50.67047,48.93629,52.40465,50.67047,49.28102,52.05993,50.67047,49.90856,51.43238,51.3928,49.11192,53.67366,51.3928,49.55351,53.23207,51.3928,50.3746,52.41099,50.00953,47.55841,52.46064,50.00953,48.02329,51.99575,50.00953,48.902,51.11705,49.86797,47.58266,52.15328,49.86797,48.009,51.72694,49.86797,48.82549,50.91045
1976,2,5898,56.4,,0,.3333333,1976q2,0,10457.45,9.25507,2.244568,51.98666,46.53487,57.43845,51.98666,48.28682,55.68651,51.98666,50.38421,53.58911,51.32412,46.28846,56.35978,51.32412,47.60034,55.04791,51.32412,49.504,53.14425,51.07664,49.59387,52.55941,51.07664,49.93812,52.21516,51.07664,50.48962,51.66366,51.02927,49.70284,52.35569,51.02927,49.98949,52.06903,51.02927,50.47698,51.58155,50.83614,49.62063,52.05164,50.83614,49.87086,51.80141,50.83614,50.31366,51.35862,50.71648,49.62804,51.80491,50.71648,49.84441,51.58855,50.71648,50.23827,51.19468,51.22421,49.81576,52.63266,51.22421,50.08844,52.35997,51.22421,50.59547,51.85295,50.62569,48.77703,52.47436,50.62569,49.12765,52.12374,50.62569,49.79038,51.46101,50.49146,48.78591,52.197,50.49146,49.1041,51.87882,50.49146,49.71345,51.26947
1976,3,6026,57.3,,0,.3333333,1976q3,0,10516.58,9.260708,2.255249,51.69246,43.72211,59.66282,51.69246,46.2834,57.10152,51.69246,49.34972,54.03519,49.54278,46.35455,52.73101,49.54278,47.18514,51.90042,49.54278,48.3904,50.69515,49.54425,47.04822,52.04029,49.54425,47.62771,51.46079,49.54425,48.55608,50.53242,49.33825,47.27089,51.40561,49.33825,47.71767,50.95883,49.33825,48.47746,50.19904,49.32463,47.25986,51.3894,49.32463,47.68492,50.96433,49.32463,48.4371,50.21215,48.96598,47.48777,50.44419,48.96598,47.78161,50.15034,48.96598,48.31652,49.61543,49.19216,47.2846,51.09973,49.19216,47.65392,50.73041,49.19216,48.34061,50.04371,49.75138,46.62003,52.88274,49.75138,47.21393,52.28884,49.75138,48.33649,51.16628,49.62121,46.66259,52.57984,49.62121,47.21454,52.02789,49.62121,48.27159,50.97083
1976,4,6149,58.13334,48.95,1,.3333333,1976q4,2.086607,10577.41,9.266476,2.307129,52.04491,44.23394,59.85587,52.04491,46.74401,57.3458,52.04491,49.74902,54.34079,49.73674,46.01642,53.45705,49.73674,46.98563,52.48785,49.73674,48.39204,51.08144,49.79716,47.07208,52.52225,49.79716,47.70475,51.88957,49.79716,48.71832,50.87601,49.55632,47.29896,51.81368,49.55632,47.7868,51.32584,49.55632,48.61642,50.49622,49.57205,47.33281,51.81129,49.57205,47.79379,51.35031,49.57205,48.60953,50.53458,49.18629,47.56013,50.81244,49.18629,47.88338,50.48919,49.18629,48.47183,49.90074,49.34359,47.21307,51.47411,49.34359,47.62556,51.06163,49.34359,48.39252,50.29467,50.07472,46.78459,53.36485,50.07472,47.4086,52.74084,50.07472,48.58809,51.56135,49.94796,46.83598,53.05994,49.94796,47.41655,52.47937,49.94796,48.52839,51.36753
1977,1,6250,59.2,,0,.3333333,1977q1,0,10557.43,9.264585,-.756073,51.96512,44.88611,59.04412,51.96512,47.16096,56.76927,51.96512,49.88438,54.04586,49.74384,45.80592,53.68177,49.74384,46.83182,52.65587,49.74384,48.32049,51.16719,49.81266,47.0309,52.59441,49.81266,47.67673,51.94858,49.81266,48.71137,50.91394,49.56496,47.23188,51.89804,49.56496,47.73608,51.39383,49.56496,48.59353,50.53638,49.58504,47.29731,51.87277,49.58504,47.76828,51.40181,49.58504,48.60168,50.56841,49.18876,47.50275,50.87477,49.18876,47.8379,50.53962,49.18876,48.44801,49.92951,49.33232,47.07777,51.58687,49.33232,47.51427,51.15038,49.33232,48.32588,50.33877,50.07734,46.89238,53.2623,50.07734,47.49645,52.65824,50.07734,48.63823,51.51645,49.94851,46.94139,52.95562,49.94851,47.5024,52.39462,49.94851,48.57677,51.32025
1977,2,6414,60.23333,,0,.3333333,1977q2,0,10648.59,9.273183,3.43895,51.70776,45.42109,57.99443,51.70776,47.44133,55.9742,51.70776,49.85991,53.55561,49.75039,46.15167,53.34912,49.75039,47.0892,52.41159,49.75039,48.44965,51.05114,49.78984,47.19458,52.3851,49.78984,47.79711,51.78256,49.78984,48.76239,50.81729,49.56178,47.36052,51.76303,49.56178,47.83624,51.28731,49.56178,48.64524,50.47831,49.56405,47.42293,51.70518,49.56405,47.86371,51.2644,49.56405,48.6437,50.4844,49.18874,47.60063,50.77684,49.18874,47.91631,50.46115,49.18874,48.491,49.88647,49.35827,47.20642,51.51011,49.35827,47.62303,51.0935,49.35827,48.39767,50.31887,49.97116,47.09494,52.84739,49.97116,47.64045,52.30188,49.97116,48.67155,51.27077,49.84072,47.1339,52.54753,49.84072,47.63889,52.04255,49.84072,48.60596,51.07547
1977,3,6590,61.06667,,0,.3333333,1977q3,0,10791.49,9.286512,5.331802,53.19057,46.3306,60.05053,53.19057,48.53507,57.84607,53.19057,51.17421,55.20692,50.84636,45.96449,55.72822,50.84636,47.23631,54.45641,50.84636,49.08182,52.6109,50.98985,48.03179,53.94792,50.98985,48.71855,53.26115,50.98985,49.81877,52.16094,50.69478,48.22651,53.16305,50.69478,48.75993,52.62962,50.69478,49.66706,51.7225,50.73533,48.33776,53.13291,50.73533,48.83133,52.63933,50.73533,49.70475,51.76591,50.3304,48.51446,52.14634,50.3304,48.87543,51.78536,50.3304,49.53256,51.12823,50.39262,47.91768,52.86756,50.39262,48.39684,52.3884,50.39262,49.28779,51.49745,51.25786,47.99086,54.52485,51.25786,48.61049,53.90523,51.25786,49.78168,52.73404,51.13332,48.04631,54.22034,51.13332,48.62222,53.64443,51.13332,49.72513,52.54151
1977,4,6800,61.96667,,0,.3333333,1977q4,0,10973.64,9.303251,6.695557,55.94056,50.28582,61.59529,55.94056,52.10299,59.77813,55.94056,54.27845,57.60266,54.15464,50.41147,57.89781,54.15464,51.38663,56.92265,54.15464,52.80168,55.5076,54.27693,52.05463,56.49922,54.27693,52.57058,55.98328,54.27693,53.39713,55.15672,53.99405,52.25087,55.73723,53.99405,52.62759,55.36051,53.99405,53.26824,54.71986,53.95637,52.2459,55.66683,53.95637,52.59802,55.31471,53.95637,53.22113,54.6916,53.69224,52.36017,55.02431,53.69224,52.62497,54.75952,53.69224,53.10699,54.27748,53.79715,52.01468,55.57961,53.79715,52.35978,55.23452,53.79715,53.00144,54.59285,54.16463,51.54219,56.78708,54.16463,52.03957,56.2897,54.16463,52.97969,55.34958,54.04689,51.57573,56.51805,54.04689,52.03675,56.05704,54.04689,52.91964,55.17415
1978,1,6939,63.03333,,0,.3333333,1978q1,0,11008.46,9.306419,1.267242,57.49186,53.32446,61.65927,57.49186,54.66367,60.32006,57.49186,56.26693,58.71679,56.30001,53.51554,59.08447,56.30001,54.24094,58.35907,56.30001,55.29357,57.30644,56.38196,54.61745,58.14646,56.38196,55.02711,57.7368,56.38196,55.6834,57.08052,56.12455,54.8017,57.4474,56.12455,55.08759,57.16151,56.12455,55.57375,56.67535,56.02031,54.73793,57.30269,56.02031,55.00193,57.03869,56.02031,55.46909,56.57153,55.8661,54.78875,56.94345,55.8661,55.00291,56.72929,55.8661,55.39277,56.33944,56.02385,54.5951,57.45259,56.02385,54.87171,57.17598,56.02385,55.38604,56.66165,55.95287,53.78909,58.11666,55.95287,54.19948,57.70627,55.95287,54.97518,56.93057,55.83816,53.80944,57.86687,55.83816,54.18792,57.4884,55.83816,54.91273,56.76358
1978,2,7145,64.46667,,0,.3333333,1978q2,0,11083.25,9.31319,2.708054,57.0477,54.22699,59.86842,57.0477,55.13343,58.96198,57.0477,56.21861,57.8768,56.48582,54.55253,58.41912,56.48582,55.05619,57.91546,56.48582,55.78704,57.18461,56.47877,55.01947,57.93808,56.47877,55.35827,57.59927,56.47877,55.90104,57.0565,56.27925,55.15005,57.40847,56.27925,55.39408,57.16443,56.27925,55.80909,56.74943,56.11902,55.06845,57.16959,56.11902,55.28473,56.95331,56.11902,55.66744,56.5706,56.03368,55.09333,56.97402,56.03368,55.28025,56.7871,56.03368,55.62053,56.44682,56.28239,55.05053,57.51425,56.28239,55.28902,57.27575,56.28239,55.73248,56.8323,55.8272,54.06659,57.5878,55.8272,54.40051,57.25388,55.8272,55.03167,56.62272,55.70913,54.07742,57.34084,55.70913,54.38183,57.03643,55.70913,54.9648,56.45346
1978,3,7309,65.96667,,0,.3333333,1978q3,0,11079.84,9.312882,-.1228333,56.88613,53.49766,60.2746,56.88613,54.58655,59.18571,56.88613,55.89015,57.88211,57.46686,53.461,61.47272,57.46686,54.5046,60.42912,57.46686,56.01895,58.91476,57.28622,55.47635,59.09608,57.28622,55.89655,58.67589,57.28622,56.5697,58.00273,57.19822,55.62858,58.76786,57.19822,55.9678,58.42864,57.19822,56.54466,57.85177,56.91737,55.4903,58.34443,56.91737,55.78408,58.05065,56.91737,56.30395,57.53078,56.98921,55.69623,58.28219,56.98921,55.95325,58.02517,56.98921,56.42114,57.55728,57.42706,55.79235,59.06178,57.42706,56.10884,58.74529,57.42706,56.69732,58.15681,56.17414,53.92934,58.41893,56.17414,54.35509,57.99318,56.17414,55.15984,57.18844,56.05189,53.94878,58.155,56.05189,54.34114,57.76265,56.05189,55.09253,57.01125
1978,4,7483,67.5,,0,.3333333,1978q4,0,11085.93,9.313432,.2197266,55.76086,49.85512,61.66661,55.76086,51.75294,59.76878,55.76086,54.02498,57.49675,57.43951,49.62351,65.2555,57.43951,51.65971,63.2193,57.43951,54.61443,60.26458,57.06068,54.20569,59.91568,57.06068,54.86853,59.25284,57.06068,55.9304,58.19096,57.10019,54.59113,59.60924,57.10019,55.13337,59.06701,57.10019,56.05548,58.14489,56.70475,54.37999,59.02952,56.70475,54.85858,58.55093,56.70475,55.70547,57.70404,56.91209,54.88273,58.94144,56.91209,55.28613,58.53804,56.91209,56.02049,57.80368,57.56117,54.97982,60.14251,57.56117,55.47959,59.64275,57.56117,56.40884,58.7135,55.55083,52.05544,59.04623,55.55083,52.71838,58.38329,55.55083,53.97145,57.13021,55.42149,52.11236,58.73061,55.42149,52.72971,58.11327,55.42149,53.91198,56.93099
1979,1,7688,69.2,,0,.3333333,1979q1,0,11109.83,9.315585,.8613586,53.73985,49.85952,57.62019,53.73985,51.10647,56.37323,53.73985,52.5993,54.88041,53.92385,50.35503,57.49268,53.92385,51.28477,56.56294,53.92385,52.63391,55.2138,53.74125,52.34795,55.13456,53.74125,52.67143,54.81108,53.74125,53.18965,54.29285,53.65665,52.47372,54.83958,53.65665,52.72937,54.58393,53.65665,53.16411,54.14919,53.44477,52.35476,54.53479,53.44477,52.57915,54.31039,53.44477,52.97623,53.91331,53.38319,52.41332,54.35307,53.38319,52.60611,54.16028,53.38319,52.95708,53.80931,53.79731,52.63232,54.9623,53.79731,52.85787,54.73676,53.79731,53.27725,54.31737,52.96961,51.09509,54.84413,52.96961,51.45061,54.48861,52.96961,52.12262,53.8166,52.8388,51.10252,54.57508,52.8388,51.42644,54.25116,52.8388,52.04677,53.63083
1979,2,7822,71.4,,0,.3333333,1979q2,0,10955.18,9.301568,-5.606842,52.46513,45.28136,59.64891,52.46513,47.58988,57.34039,52.46513,50.3536,54.57667,54.18942,45.38301,62.99583,54.18942,47.67723,60.70161,54.18942,51.00636,57.37247,53.73436,50.99065,56.47806,53.73436,51.62765,55.84106,53.73436,52.64814,54.82058,53.82491,51.47669,56.17313,53.82491,51.98417,55.66565,53.82491,52.84718,54.80264,53.44946,51.23462,55.6643,53.44946,51.69057,55.20835,53.44946,52.49743,54.4015,53.58572,51.63992,55.53152,53.58572,52.02671,55.14473,53.58572,52.73083,54.44061,54.29197,51.92574,56.6582,54.29197,52.38385,56.20008,54.29197,53.23566,55.34827,52.38596,48.69546,56.07647,52.38596,49.3954,55.37652,52.38596,50.71843,54.0535,52.24612,48.75016,55.74208,52.24612,49.40236,55.08988,52.24612,50.65139,53.84085
1979,3,8037,73.7,,0,.3333333,1979q3,0,10905.02,9.296979,-1.835632,49.32514,39.94862,58.70165,49.32514,42.96179,55.68849,49.32514,46.56909,52.08118,51.59991,39.66219,63.53762,51.59991,42.77218,60.42764,51.59991,47.28505,55.91477,50.97484,47.53112,54.41856,50.97484,48.33064,53.61905,50.97484,49.61148,52.3382,51.17575,48.28269,54.06882,51.17575,48.90792,53.4436,51.17575,49.97116,52.38034,50.75325,47.98916,53.51735,50.75325,48.55819,52.94832,50.75325,49.56512,51.94138,50.90778,48.47236,53.34319,50.90778,48.95647,52.85907,50.90778,49.83777,51.97778,51.7804,48.82375,54.73705,51.7804,49.39618,54.16462,51.7804,50.46053,53.10027,49.5543,44.81644,54.29215,49.5543,45.71503,53.39356,49.5543,47.41352,51.69508,49.40273,44.90252,53.90293,49.40273,45.74207,53.06338,49.40273,47.3499,51.45556
1979,4,8272,76.03333,,0,.3333333,1979q4,0,10879.44,9.29463,-.9395599,47.92896,39.22793,56.62999,47.92896,42.02402,53.8339,47.92896,45.37146,50.48647,49.83189,37.99669,61.6671,49.83189,41.07996,58.58382,49.83189,45.55408,54.1097,49.20644,45.98819,52.4247,49.20644,46.73536,51.67753,49.20644,47.93235,50.48054,49.40766,46.70713,52.10818,49.40766,47.29075,51.52457,49.40766,48.28324,50.53208,49.02075,46.44125,51.60025,49.02075,46.97227,51.06922,49.02075,47.91196,50.12953,49.10764,46.79689,51.41838,49.10764,47.25623,50.95905,49.10764,48.09241,50.12286,49.97485,47.17668,52.77301,49.97485,47.71842,52.23127,49.97485,48.72573,51.22396,47.99197,43.51961,52.46432,47.99197,44.36784,51.61609,47.99197,45.97115,50.01278,47.83706,43.5946,52.07952,47.83706,44.38607,51.28806,47.83706,45.9018,49.77232
1980,1,8519,79.03333,,0,.3333333,1980q1,0,10779,9.285355,-3.710175,46.64588,37.88557,55.40619,46.64588,40.70071,52.59105,46.64588,44.07095,49.22081,48.46883,35.85995,61.07771,48.46883,39.14478,57.79288,48.46883,43.91138,53.02628,47.80207,44.47449,51.12965,47.80207,45.24705,50.35709,47.80207,46.4847,49.11944,48.02974,45.23807,50.8214,48.02974,45.84138,50.21809,48.02974,46.86737,49.1921,47.64658,44.98175,50.31141,47.64658,45.53034,49.76281,47.64658,46.50112,48.79203,47.70947,45.29876,50.12019,47.70947,45.77797,49.64098,47.70947,46.65033,48.76862,48.61749,45.6759,51.55907,48.61749,46.24541,50.98956,48.61749,47.30434,49.93063,46.66881,42.07299,51.26464,46.66881,42.94464,50.39299,46.66881,44.59221,48.74541,46.51001,42.15146,50.86856,46.51001,42.96458,50.05544,46.51001,44.52179,48.49823
1980,2,8582,81.7,,0,.3333333,1980q2,0,10504.28,9.259539,-10.32639,43.2888,32.29528,54.28233,43.2888,35.82807,50.74953,43.2888,40.05746,46.52014,45.52748,30.01495,61.04,45.52748,34.05623,56.99872,45.52748,39.92051,51.13444,44.70514,40.66119,48.7491,44.70514,41.60006,47.81022,44.70514,43.10416,46.30613,45.03389,41.69109,48.37669,45.03389,42.41351,47.65427,45.03389,43.64204,46.42574,44.61919,41.39789,47.8405,44.61919,42.06104,47.17735,44.61919,43.23454,46.00385,44.67689,41.75892,47.59486,44.67689,42.33896,47.01482,44.67689,43.39488,45.9589,45.73486,42.15974,49.30999,45.73486,42.85191,48.61782,45.73486,44.1389,47.33082,43.56837,37.87202,49.26471,43.56837,38.9524,48.18433,43.56837,40.9945,46.14223,43.39763,37.98459,48.81067,43.39763,38.99444,47.80082,43.39763,40.92839,45.86687
